1273477,"wgglgg",198236,2016/02/10
954776,"ymf16889",144575.2,2016/02/10
1031708,"eqzhanghanhui",96820.4,2016/02/10
894371,"zqdl789",62664,2016/02/10
1292900,"yixiaonaihe",60634.6,2016/02/10
1089665,"sm5678",56634.6,2016/02/10
1170153,"guo8704",43209.6,2016/02/10
1179430,"s5524917",41230.4,2016/02/10
1106776,"yl5611564ls",38660,2016/02/10
1407672,"难念的经888",36164,2016/02/10
1413137,"vip919",32815.2,2016/02/10
1395480,"永静",31842,2016/02/10
1510077,"a15218998500",23925,2016/02/10
791472,"f2859122275",22651.4,2016/02/10
1408588,"kimi",21256.2,2016/02/10
1518553,"wmtt55555",18962,2016/02/10
1458023,"lgb108",17732,2016/02/10
1247836,"reformwzp",17378.4,2016/02/10
1421286,"sigui",17350,2016/02/10
1517944,"ryan510",16570.4,2016/02/10
1259420,"dvd010",16190,2016/02/10
1334172,"lmy117969453",16052.4,2016/02/10
867527,"dd1939",15640,2016/02/10
939725,"xxg6666",15531.2,2016/02/10
906268,"tingyu44",15480,2016/02/10
1191445,"lei2538439995",11811,2016/02/10
1217594,"zhang8",11764.4,2016/02/10
1375198,"王者2016",11618,2016/02/10
1379860,"如果有来生",11245.4,2016/02/10
1463410,"wolftooth24",11224,2016/02/10
1230370,"ty007",9966,2016/02/10
955205,"hermant99",9699.2,2016/02/10
1339595,"文哥是高手",9480,2016/02/10
1517101,"mylove0926",9114,2016/02/10
1298023,"c531856097",7862.8,2016/02/10
879509,"szaj888",7766.4,2016/02/10
1280940,"小斌蟋蟀",7378.6,2016/02/10
1376872,"凤凰12345",7184.8,2016/02/10
1318069,"byds0421",7180.2,2016/02/10
1508804,"彩头",6792,2016/02/10
951851,"aiqi1314",6609.2,2016/02/10
1227215,"huangtian666",6228,2016/02/10
1509013,"xianzhi8899",6158.2,2016/02/10
1379867,"wl535671549",5512,2016/02/10
956914,"liuhui781201",5499,2016/02/10
1217169,"wanjiange888",5437.2,2016/02/10
1408273,"zff19901021",5110,2016/02/10
800428,"binbin5588",4860,2016/02/10
1392570,"wanghengyue",4842.6,2016/02/10
1158931,"fj47048685",4240,2016/02/10
993227,"a663303",4001.8,2016/02/10
1062248,"zishen2014",3792,2016/02/10
1370352,"李振国606",3784,2016/02/10
1289965,"成功550",3704,2016/02/10
1044830,"kt6688",3330,2016/02/10
781485,"caigewwm88",3127.8,2016/02/10
1338330,"lx990521",3038.2,2016/02/10
1041066,"liushang998",3008,2016/02/10
867904,"benlu88",2980,2016/02/10
1518505,"zrz1107",2926.8,2016/02/10
554659,"ty8362",2803,2016/02/10
827233,"cjm666666",2728.8,2016/02/10
1454750,"a64993280",2672,2016/02/10
1516923,"l523168171",2534,2016/02/10
1496840,"a000501",2530.4,2016/02/10
1507980,"style1024",2402.8,2016/02/10
1461278,"yy1232091302",2402.4,2016/02/10
1283315,"ll317265211",2383,2016/02/10
906466,"zuijiu2013",2277,2016/02/10
1237556,"黄坤",2262,2016/02/10
1431899,"tutuxixi",2260,2016/02/10
1449916,"mm1161626156",2184.2,2016/02/10
1163979,"s254757279",2184,2016/02/10
858105,"a529428950",2166,2016/02/10
292012,"y65374421",2156,2016/02/10
1514205,"大波波",2066,2016/02/10
1206196,"fbl88888",2044,2016/02/10
430225,"fa6699",1886.2,2016/02/10
874989,"dj3377",1860.2,2016/02/10
1449612,"shenlaizhishou",1716,2016/02/10
1238690,"aa6261",1654.2,2016/02/10
1373370,"hy1984",1597.2,2016/02/10
1260061,"sense5716",1512.8,2016/02/10
