954776,"ymf16889",383442,2016/01/27
1468788,"ke888",261428,2016/01/27
1213172,"yu0611",96770.8,2016/01/27
1509484,"hyb061101",63534,2016/01/27
1280940,"小斌蟋蟀",60420.2,2016/01/27
1310501,"huajia123",43240,2016/01/27
1471765,"yingjie9999",38995.6,2016/01/27
1086013,"original",36407.8,2016/01/27
1379867,"wl535671549",34252,2016/01/27
1197744,"shinan19820213",31101.4,2016/01/27
1466189,"zzby2016",29598.2,2016/01/27
1336576,"xlzxy2020",25132,2016/01/27
1459126,"lixin188",24980,2016/01/27
1318069,"byds0421",24778,2016/01/27
1497556,"zl5487143",24484,2016/01/27
1485496,"gui2016",24444,2016/01/27
867904,"benlu88",24126,2016/01/27
1390967,"wo55558888",21638.4,2016/01/27
1191030,"y2981074808",18947,2016/01/27
1029896,"czls888",18914,2016/01/27
859887,"ty4995",18418,2016/01/27
1487368,"chaoqi123",17894.2,2016/01/27
1165063,"lwn009",17341.6,2016/01/27
1509851,"cxj6666",17304,2016/01/27
1463410,"wolftooth24",17232,2016/01/27
1221527,"likejia",17126,2016/01/27
1089665,"sm5678",14756,2016/01/27
894371,"zqdl789",13713.6,2016/01/27
1380822,"feige1166888a",13462.4,2016/01/27
1339595,"文哥是高手",13230,2016/01/27
1217594,"zhang8",12817.8,2016/01/27
1259420,"dvd010",12151.2,2016/01/27
1246006,"xbtw020220",11920,2016/01/27
1267011,"ffffff888",11200,2016/01/27
1295559,"bbff119",10871.8,2016/01/27
1220078,"rongrongjin",10380,2016/01/27
1092826,"hryjhjs",10262,2016/01/27
1390564,"fdc151",9937.6,2016/01/27
1157006,"zjxjwx",9894.8,2016/01/27
1510077,"a15218998500",9759.2,2016/01/27
1508641,"pyg521",9110.2,2016/01/27
959494,"sxhc001",8834,2016/01/27
363032,"dick888",8740,2016/01/27
917764,"yuanyang111",8700.2,2016/01/27
937754,"moxun2013",8624.8,2016/01/27
1426497,"lhf800926",8130,2016/01/27
1288143,"dissummer",8004.6,2016/01/27
939725,"xxg6666",7961.8,2016/01/27
1466988,"ksdxy2015",7936,2016/01/27
911396,"qq5677820",7122,2016/01/27
1285146,"li9887",6787.2,2016/01/27
950010,"yp5118",6728,2016/01/27
1475831,"wq13919117891",6416,2016/01/27
737987,"czm16888",6357.6,2016/01/27
1237556,"黄坤",6357.2,2016/01/27
1493679,"z15888",5860,2016/01/27
1492932,"千王之王jjc",5546,2016/01/27
637535,"bfcs008",5469.6,2016/01/27
1294905,"jcbb0411",5438,2016/01/27
1468791,"southpark2015",5196.8,2016/01/27
1082784,"aakk123",5141.6,2016/01/27
803268,"fuman2013",5087.4,2016/01/27
1029839,"xiaolifeidao1203",5037,2016/01/27
1505447,"mx98",4982,2016/01/27
993227,"a663303",4899,2016/01/27
919265,"nini5656",4780,2016/01/27
1370099,"anhuizgp",4644,2016/01/27
1398598,"传奇逍遥",4638.8,2016/01/27
1263597,"zxc688",4543,2016/01/27
1377775,"zsl9898",4500,2016/01/27
1499670,"zhen136334",4128,2016/01/27
1457072,"wawalaile08",4117.4,2016/01/27
1508804,"彩头",4116,2016/01/27
1458023,"lgb108",3950,2016/01/27
