1273477,"wgglgg",509340,2016/02/02
1092826,"hryjhjs",393068,2016/02/02
791472,"f2859122275",322368.6,2016/02/02
1087535,"gcx900307",135838,2016/02/02
954776,"ymf16889",114444,2016/02/02
1182821,"g1308222",102730.2,2016/02/02
1031708,"eqzhanghanhui",69177.2,2016/02/02
1375198,"王者2016",63624,2016/02/02
1280940,"小斌蟋蟀",54971.2,2016/02/02
1510077,"a15218998500",54905,2016/02/02
1500923,"a13731395879",54672,2016/02/02
955205,"hermant99",49249,2016/02/02
937754,"moxun2013",40855.2,2016/02/02
363032,"dick888",36720,2016/02/02
1089665,"sm5678",35961.6,2016/02/02
1478295,"muyixuan2015",34768,2016/02/02
1115592,"santian2ye",33600,2016/02/02
1500961,"wjz温见州",32756,2016/02/02
1487368,"chaoqi123",30365.4,2016/02/02
1170153,"guo8704",28607.2,2016/02/02
859887,"ty4995",27636,2016/02/02
1098250,"hwq999",26670,2016/02/02
1463181,"li742548271",25047.4,2016/02/02
1218550,"wu5332363",24231.8,2016/02/02
1459126,"lixin188",23146,2016/02/02
1318069,"byds0421",22018.8,2016/02/02
1029896,"czls888",21732,2016/02/02
1267011,"ffffff888",21461.6,2016/02/02
879509,"szaj888",20936,2016/02/02
1163504,"yhk99999",20500,2016/02/02
1158206,"carteryjpgfss",20400,2016/02/02
1458023,"lgb108",20130,2016/02/02
1239228,"dai13630450176",18580,2016/02/02
781485,"caigewwm88",18132.4,2016/02/02
1236339,"a5890369",17494.4,2016/02/02
1210143,"薛少",15880,2016/02/02
1224229,"zhuzhu198937",15430.2,2016/02/02
1379442,"zxq789zxqcp588",15410,2016/02/02
1285146,"li9887",15187.2,2016/02/02
1451307,"kdy850721",14944,2016/02/02
1434149,"buyaotanxin",14904,2016/02/02
1240479,"tianbao527",14594,2016/02/02
1459972,"霍百万",14030.2,2016/02/02
867904,"benlu88",14017,2016/02/02
1464694,"独宠地瓜",13981.6,2016/02/02
1217594,"zhang8",13947.2,2016/02/02
1380822,"feige1166888a",13658.6,2016/02/02
1463410,"wolftooth24",12720,2016/02/02
1511981,"彩歌",10464.2,2016/02/02
881465,"wyh2013",10159.6,2016/02/02
1014093,"ying95888",9857.2,2016/02/02
1255147,"ojiayou8",9348,2016/02/02
1510234,"kk7788",8844,2016/02/02
1238690,"aa6261",8701,2016/02/02
911396,"qq5677820",8672,2016/02/02
956914,"liuhui781201",8566.2,2016/02/02
1508641,"pyg521",8369.4,2016/02/02
1506118,"zhanghong298",8176,2016/02/02
1514493,"yangzilong1208",8126,2016/02/02
1515371,"zll00814",7968.6,2016/02/02
1173562,"fhpt121",7800,2016/02/02
1288143,"dissummer",7796,2016/02/02
1458540,"guqiu999",7775,2016/02/02
939725,"xxg6666",7699,2016/02/02
1335947,"vip9290",7077.4,2016/02/02
1427880,"qiaowua2015",7010,2016/02/02
1511905,"shu155",6893,2016/02/02
1365331,"shj4379",6744,2016/02/02
1051534,"y2464976434y",6726.2,2016/02/02
1390967,"wo55558888",6710.8,2016/02/02
1445189,"limin915385773",6678.2,2016/02/02
919265,"nini5656",6626,2016/02/02
1338160,"鹏鹏888",6580.4,2016/02/02
1075133,"tym2014",6545,2016/02/02
894371,"zqdl789",6384,2016/02/02
920923,"dm0756",6314.8,2016/02/02
1454750,"a64993280",6290,2016/02/02
1338330,"lx990521",6238,2016/02/02
1295559,"bbff119",6187.8,2016/02/02
955681,"songlqqq0123",6000,2016/02/02
919780,"dyllm666",5808.6,2016/02/02
934286,"xiaoxia555",5600,2016/02/02
1163979,"s254757279",5560.8,2016/02/02
1292900,"yixiaonaihe",5532.2,2016/02/02
1317360,"a284801231",5490.2,2016/02/02
1273445,"chen8961788",5402,2016/02/02
1165063,"lwn009",5262.4,2016/02/02
1221732,"dosa",5243.2,2016/02/02
1513370,"w303870",5240,2016/02/02
991755,"lengleng",5125.6,2016/02/02
836618,"wyj1987",5107.4,2016/02/02
1431147,"menjurlee",5104,2016/02/02
1412633,"梦洁123",4972,2016/02/02
1493260,"aa136324162",4828.4,2016/02/02
1092398,"w254757279",4788,2016/02/02
432821,"tianlong033",4734,2016/02/02
1233674,"a1711",4617.6,2016/02/02
1297376,"lihua0906",4497,2016/02/02
1220078,"rongrongjin",4394.4,2016/02/02
1454021,"刘伟科",4295.4,2016/02/02
966772,"chuancaizhong",4149.6,2016/02/02
818529,"fa13066959666",4143,2016/02/02
1157006,"zjxjwx",4139.2,2016/02/02
1475787,"lyghygang123",4120,2016/02/02
1299563,"q15909089788",4092,2016/02/02
1502538,"sjx8989888",4029.2,2016/02/02
951851,"aiqi1314",4008.4,2016/02/02
1438985,"周平游戏",3981.2,2016/02/02
357207,"asd9898",3938,2016/02/02
1512923,"pcp63588",3880,2016/02/02
1451123,"kaixinjiuhao999",3828,2016/02/02
1303434,"lb326140884",3796.4,2016/02/02
1015909,"wanc009",3761.6,2016/02/02
1259420,"dvd010",3708,2016/02/02
1409523,"dahai664096",3700,2016/02/02
1464589,"波哥12379366",3686.6,2016/02/02
1514901,"zql0422",3672,2016/02/02
340481,"kevin0",3660,2016/02/02
1080942,"wubaiwubai520",3642,2016/02/02
1502859,"alxad",3553.8,2016/02/02
985318,"ting2014",3545.4,2016/02/02
1057518,"ylj422319",3460,2016/02/02
1370099,"anhuizgp",3427.8,2016/02/02
1432162,"风中追风",3407.2,2016/02/02
1435836,"zm931",3362,2016/02/02
1413787,"lx648082356",3319.6,2016/02/02
1264312,"shh123",3310,2016/02/02
1379867,"wl535671549",3141,2016/02/02
1515175,"chenmus",3122,2016/02/02
988797,"w88208605",3120,2016/02/02
1404869,"guo8661",3107.6,2016/02/02
1407672,"难念的经888",2982,2016/02/02
368082,"shuijing518",2831.4,2016/02/02
1155578,"a2512347gf",2822.4,2016/02/02
1485496,"gui2016",2820,2016/02/02
877736,"zhangjie2014",2787.2,2016/02/02
1331544,"宋大师",2783.2,2016/02/02
906268,"tingyu44",2748,2016/02/02
1456621,"zj940715",2710,2016/02/02
867527,"dd1939",2704,2016/02/02
894013,"w1271101089",2690.8,2016/02/02
1461278,"yy1232091302",2642.8,2016/02/02
993227,"a663303",2625,2016/02/02
1483024,"lijc888",2600,2016/02/02
1454609,"玉18671835829",2550,2016/02/02
1438330,"sweet888",2544,2016/02/02
789245,"l298480808",2534,2016/02/02
1174490,"qingxiu888",2489,2016/02/02
1101670,"cyl8898",2453.6,2016/02/02
1376872,"凤凰12345",2449.4,2016/02/02
1247836,"reformwzp",2449.4,2016/02/02
1262899,"善良的口魂",2422,2016/02/02
1455818,"qhxnly0195",2412,2016/02/02
1478664,"yuleyixia",2358,2016/02/02
1365514,"id890608",2341.2,2016/02/02
827233,"cjm666666",2333.2,2016/02/02
1202810,"mao83win692yoyo",2257.4,2016/02/02
