1334172,"lmy117969453",163130.8,2016/02/12
1376872,"凤凰12345",82656.4,2016/02/12
1106776,"yl5611564ls",74770,2016/02/12
1451307,"kdy850721",58952,2016/02/12
1487368,"chaoqi123",53905.2,2016/02/12
1089665,"sm5678",50096.8,2016/02/12
1273477,"wgglgg",40604,2016/02/12
1458023,"lgb108",36130,2016/02/12
1238690,"aa6261",30919.6,2016/02/12
1468791,"southpark2015",30180,2016/02/12
1259420,"dvd010",29797.6,2016/02/12
1005096,"moonwell123",27720,2016/02/12
879509,"szaj888",22839.4,2016/02/12
1280940,"小斌蟋蟀",22832.4,2016/02/12
956914,"liuhui781201",22490.6,2016/02/12
1292900,"yixiaonaihe",21754.2,2016/02/12
1170153,"guo8704",21481.6,2016/02/12
1486278,"xiaohai18888",17744,2016/02/12
894371,"zqdl789",16867.2,2016/02/12
972814,"ghh22222",14588,2016/02/12
1158931,"fj47048685",14586,2016/02/12
1421286,"sigui",13700,2016/02/12
1407672,"难念的经888",13648,2016/02/12
1518511,"凤凰收割机",13173.8,2016/02/12
954776,"ymf16889",12744,2016/02/12
1449612,"shenlaizhishou",12166.4,2016/02/12
1511905,"shu155",12029.8,2016/02/12
1218550,"wu5332363",11272.6,2016/02/12
1217169,"wanjiange888",11222,2016/02/12
1318069,"byds0421",10767.6,2016/02/12
1515474,"qq蓝天",10753.4,2016/02/12
1370352,"李振国606",10268.6,2016/02/12
1508804,"彩头",9414.8,2016/02/12
1519101,"fu050518",8612,2016/02/12
911396,"qq5677820",8326,2016/02/12
1463410,"wolftooth24",8148,2016/02/12
867904,"benlu88",7472,2016/02/12
875802,"benlu111",7014,2016/02/12
1217594,"zhang8",6993.2,2016/02/12
867527,"dd1939",6640,2016/02/12
1375198,"王者2016",6546,2016/02/12
1162076,"wdan023",6336,2016/02/12
1379867,"wl535671549",6217.6,2016/02/12
1519083,"a1007805365",6044.8,2016/02/12
1518505,"zrz1107",6026.8,2016/02/12
906268,"tingyu44",5972,2016/02/12
1519020,"zou4407508",4961,2016/02/12
930413,"tnt911",4752.2,2016/02/12
821262,"daosange2013",4733.4,2016/02/12
1288143,"dissummer",4288,2016/02/12
1220078,"rongrongjin",4068,2016/02/12
1509013,"xianzhi8899",3977.2,2016/02/12
1478295,"muyixuan2015",3912,2016/02/12
1449916,"mm1161626156",3857.2,2016/02/12
1240479,"tianbao527",3834,2016/02/12
1392570,"wanghengyue",3731.2,2016/02/12
939725,"xxg6666",3729.6,2016/02/12
1230370,"ty007",3676,2016/02/12
1283466,"y19930728",3676,2016/02/12
1248820,"月仙0515",3674,2016/02/12
899899,"mrj2013",3636,2016/02/12
1519421,"jiyichao156",3453.8,2016/02/12
1237825,"cola323",3340.4,2016/02/12
1419992,"chinaren0014",2980,2016/02/12
1182814,"懂得41",2883.2,2016/02/12
1281165,"nb666888",2833.8,2016/02/12
1504786,"luna",2600,2016/02/12
363032,"dick888",2530,2016/02/12
1486544,"foreversea001",2430,2016/02/12
1444836,"zj701222",2418,2016/02/12
1209895,"财运888",2398.4,2016/02/12
1148130,"mybank888",2340,2016/02/12
1471345,"yr420",2189,2016/02/12
1179430,"s5524917",2160,2016/02/12
1518515,"浪漫情人",2091.4,2016/02/12
1338330,"lx990521",2028.6,2016/02/12
916239,"czd88787699",1956.8,2016/02/12
1507980,"style1024",1911,2016/02/12
1029839,"xiaolifeidao1203",1855.2,2016/02/12
781485,"caigewwm88",1769,2016/02/12
