1031708,"eqzhanghanhui",74944.8,2016/02/13
1293425,"lailai7777",57432,2016/02/13
1170153,"guo8704",56828.8,2016/02/13
363032,"dick888",48380,2016/02/13
1089665,"sm5678",46475.6,2016/02/13
1220078,"rongrongjin",35570,2016/02/13
1451307,"kdy850721",28632,2016/02/13
1106776,"yl5611564ls",28500,2016/02/13
1458023,"lgb108",26460,2016/02/13
1421286,"sigui",22750,2016/02/13
1292900,"yixiaonaihe",21582,2016/02/13
956914,"liuhui781201",21131.8,2016/02/13
1240479,"tianbao527",17870,2016/02/13
1504786,"luna",17300,2016/02/13
1318069,"byds0421",16112,2016/02/13
875802,"benlu111",15188,2016/02/13
951851,"aiqi1314",15103.2,2016/02/13
1259420,"dvd010",14160.8,2016/02/13
1516186,"maomaolee",13600,2016/02/13
1280940,"小斌蟋蟀",13427.4,2016/02/13
911396,"qq5677820",13040,2016/02/13
879509,"szaj888",12911.8,2016/02/13
816728,"cyzcxy2013",12805,2016/02/13
1463410,"wolftooth24",12684,2016/02/13
734778,"mmgg018",12418.8,2016/02/13
1255986,"ditayang",11791.6,2016/02/13
1283466,"y19930728",10898,2016/02/13
1379867,"wl535671549",10885,2016/02/13
1427327,"cz518",10864,2016/02/13
1174490,"qingxiu888",10013,2016/02/13
954776,"ymf16889",9947.4,2016/02/13
1206196,"fbl88888",8356.2,2016/02/13
1392570,"wanghengyue",8299.2,2016/02/13
1518515,"浪漫情人",8115.6,2016/02/13
1217169,"wanjiange888",7981.8,2016/02/13
1376872,"凤凰12345",7734,2016/02/13
1008001,"hzlzc20140326",7431.4,2016/02/13
1289349,"z1985142",7290.6,2016/02/13
1518511,"凤凰收割机",6854,2016/02/13
1398851,"leyan918",6680,2016/02/13
1254335,"pengpeng888",6251,2016/02/13
1486278,"xiaohai18888",5960,2016/02/13
1509013,"xianzhi8899",5902,2016/02/13
1518505,"zrz1107",5826.6,2016/02/13
930413,"tnt911",5683.4,2016/02/13
1508804,"彩头",5336.8,2016/02/13
1519020,"zou4407508",5216,2016/02/13
899899,"mrj2013",5119.2,2016/02/13
1478295,"muyixuan2015",5088,2016/02/13
867527,"dd1939",5010,2016/02/13
414940,"hua92925",4981.8,2016/02/13
1370352,"李振国606",4792.6,2016/02/13
1247836,"reformwzp",4685.8,2016/02/13
292012,"y65374421",4410,2016/02/13
1511905,"shu155",4005,2016/02/13
1237161,"qswzdj",4001,2016/02/13
874989,"dj3377",3968,2016/02/13
1179430,"s5524917",3958,2016/02/13
906268,"tingyu44",3936,2016/02/13
1334172,"lmy117969453",3935.2,2016/02/13
1510077,"a15218998500",3675,2016/02/13
1336576,"xlzxy2020",3600,2016/02/13
821262,"daosange2013",3292.8,2016/02/13
1461278,"yy1232091302",3249.6,2016/02/13
1297376,"lihua0906",3002,2016/02/13
1449612,"shenlaizhishou",2957.2,2016/02/13
1218550,"wu5332363",2884.8,2016/02/13
1438985,"周平游戏",2796.6,2016/02/13
1237825,"cola323",2688.2,2016/02/13
601391,"pr2027",2680.4,2016/02/13
1029896,"czls888",2620,2016/02/13
1509085,"z13842289235",2537,2016/02/13
1519083,"a1007805365",2496.2,2016/02/13
867904,"benlu88",2314,2016/02/13
997571,"awdtankdd",2294.8,2016/02/13
104905,"mbfuqi",2226.8,2016/02/13
1519775,"ye3517791",2218,2016/02/13
1431899,"tutuxixi",2174,2016/02/13
1311685,"plm0plm",2160.4,2016/02/13
1158931,"fj47048685",2130,2016/02/13
1224229,"zhuzhu198937",2086.6,2016/02/13
741688,"xintng127",2072,2016/02/13
1192071,"datiantalent",2038.4,2016/02/13
1486544,"foreversea001",1934,2016/02/13
1273477,"wgglgg",1836,2016/02/13
1515417,"o299",1818,2016/02/13
1231715,"bankmeng",1780.8,2016/02/13
1449916,"mm1161626156",1761.6,2016/02/13
1454750,"a64993280",1746,2016/02/13
858980,"jin168188",1724.8,2016/02/13
1478931,"z18538073159",1700,2016/02/13
1274347,"rlq888",1668,2016/02/13
1444836,"zj701222",1668,2016/02/13
1499412,"fengwu90",1624.2,2016/02/13
1072944,"a504914592",1619.8,2016/02/13
1217594,"zhang8",1615.8,2016/02/13
1290232,"y350304",1598,2016/02/13
916239,"czd88787699",1587.6,2016/02/13
1230370,"ty007",1560,2016/02/13
1239228,"dai13630450176",1555.8,2016/02/13
1519833,"综合收割机",1540.6,2016/02/13
1507980,"style1024",1478.8,2016/02/13
547285,"pr2021",1374,2016/02/13
1513811,"oy0321",1366,2016/02/13
1419992,"chinaren0014",1360,2016/02/13
1373761,"pb黄8298",1356.6,2016/02/13
1370099,"anhuizgp",1298.4,2016/02/13
1508589,"老木头",1268.4,2016/02/13
1335947,"vip9290",1199.8,2016/02/13
889045,"dengsc03",1193.6,2016/02/13
1518925,"xiaowu1121",1168,2016/02/13
1516923,"l523168171",1143.2,2016/02/13
1086432,"ren314484",1087.8,2016/02/13
1340533,"wjruien",1087,2016/02/13
1163979,"s254757279",1024.8,2016/02/13
1070197,"huajunshu",1008,2016/02/13
1455156,"玩家123",1002,2016/02/13
1299221,"万哥",1000,2016/02/13
1517985,"wfend",998,2016/02/13
1394973,"w1359w",978.2,2016/02/13
351459,"tea888",970,2016/02/13
774313,"sh2267791999",963.2,2016/02/13
1510466,"心事重重",948,2016/02/13
1404869,"guo8661",920.6,2016/02/13
1516656,"linkani",910.2,2016/02/13
827233,"cjm666666",902.4,2016/02/13
1148130,"mybank888",880,2016/02/13
1464589,"波哥12379366",851.4,2016/02/13
1237556,"黄坤",785,2016/02/13
1195936,"yimingwoay",784,2016/02/13
1387035,"gx83914",746.8,2016/02/13
1517101,"mylove0926",724.8,2016/02/13
1510285,"中个小奖吃快餐",720.4,2016/02/13
1456798,"taotao1126",718.8,2016/02/13
1295559,"bbff119",717,2016/02/13
919780,"dyllm666",700.4,2016/02/13
1402450,"lsl凌松林",676.8,2016/02/13
956721,"duzhe16888",660,2016/02/13
1231925,"神箭者别",651.4,2016/02/13
1045885,"zhoushuangyan80",648,2016/02/13
1369708,"liyahui",642.4,2016/02/13
1474812,"zxcz88888",624,2016/02/13
1029839,"xiaolifeidao1203",619.4,2016/02/13
1175142,"kinger",612,2016/02/13
1272515,"b122032297",594,2016/02/13
1381267,"流水之痕abc",572.2,2016/02/13
1338330,"lx990521",568.2,2016/02/13
1315457,"ali578678",558,2016/02/13
1505449,"xiaoxiz6",553,2016/02/13
1297096,"jw2011",552,2016/02/13
1511427,"京城数字439",538.8,2016/02/13
1014093,"ying95888",527,2016/02/13
1233494,"weiwuxian8",519,2016/02/13
1171837,"tielaohu888",516.6,2016/02/13
1088174,"fengliu20070214",516,2016/02/13
993227,"a663303",512.2,2016/02/13
734432,"cubs169",510,2016/02/13
