1273477,"wgglgg",133384,2016/02/06
1115630,"byvote888",112874.2,2016/02/06
1041066,"liushang998",91592,2016/02/06
1005096,"moonwell123",83328,2016/02/06
791472,"f2859122275",83122.2,2016/02/06
1285357,"xiaofeibeicao",61350,2016/02/06
1089665,"sm5678",53021.8,2016/02/06
1451307,"kdy850721",46668,2016/02/06
1458023,"lgb108",43438,2016/02/06
1421286,"sigui",39456,2016/02/06
1179430,"s5524917",32426,2016/02/06
1259420,"dvd010",30621.2,2016/02/06
1463410,"wolftooth24",26720,2016/02/06
1459526,"oo0205",24860,2016/02/06
966772,"chuancaizhong",23626.4,2016/02/06
939725,"xxg6666",23237.8,2016/02/06
432821,"tianlong033",21136,2016/02/06
1267011,"ffffff888",20518,2016/02/06
368082,"shuijing518",20308.4,2016/02/06
1273445,"chen8961788",19908,2016/02/06
1089926,"power9",17700,2016/02/06
1088855,"qjg778817",17502,2016/02/06
1451624,"zz781009",16924,2016/02/06
1220078,"rongrongjin",15948,2016/02/06
554659,"ty8362",15853.8,2016/02/06
1478295,"muyixuan2015",15154,2016/02/06
894371,"zqdl789",14728,2016/02/06
1380822,"feige1166888a",14707.4,2016/02/06
1230370,"ty007",13720,2016/02/06
803268,"fuman2013",13210.8,2016/02/06
1218550,"wu5332363",12678.2,2016/02/06
104905,"mbfuqi",12489,2016/02/06
893371,"yubao077",12176,2016/02/06
739494,"dill1166",12164,2016/02/06
1288143,"dissummer",12098,2016/02/06
1292900,"yixiaonaihe",11871.2,2016/02/06
1513370,"w303870",11850,2016/02/06
1452507,"看淡人生",11453.6,2016/02/06
1197744,"shinan19820213",11434.8,2016/02/06
997571,"awdtankdd",11385,2016/02/06
1285146,"li9887",11004,2016/02/06
1086432,"ren314484",10765.6,2016/02/06
1075133,"tym2014",10445,2016/02/06
1255986,"ditayang",10419.6,2016/02/06
1240479,"tianbao527",10156,2016/02/06
1280940,"小斌蟋蟀",10115.6,2016/02/06
1449916,"mm1161626156",9845.8,2016/02/06
1412633,"梦洁123",9155.2,2016/02/06
1375363,"a18323290752",9025.2,2016/02/06
1509886,"zx1515554",8958,2016/02/06
1514901,"zql0422",8841.2,2016/02/06
919265,"nini5656",8504,2016/02/06
1515658,"jiayu2016",8424,2016/02/06
1365331,"shj4379",8422.6,2016/02/06
1153457,"lenovo66888",8294.4,2016/02/06
1170153,"guo8704",8176,2016/02/06
1500915,"sj13134213271",8044,2016/02/06
906268,"tingyu44",7980,2016/02/06
1517101,"mylove0926",7964.8,2016/02/06
1331544,"宋大师",7458,2016/02/06
430225,"fa6699",7036.4,2016/02/06
1217594,"zhang8",6899.6,2016/02/06
858105,"a529428950",6811.8,2016/02/06
1459126,"lixin188",6729,2016/02/06
1109970,"hqyhwd",6372.2,2016/02/06
1499287,"wbh888888",6300,2016/02/06
1308464,"starwei1976",6245.4,2016/02/06
1506156,"sb1616",6210,2016/02/06
951732,"yryx5130680620",6176.6,2016/02/06
1500961,"wjz温见州",6108,2016/02/06
1191030,"y2981074808",6076,2016/02/06
1213172,"yu0611",5914.8,2016/02/06
972814,"ghh22222",5759,2016/02/06
493983,"vip2007",5616,2016/02/06
1390967,"wo55558888",5592.8,2016/02/06
1507505,"huangxi",5490.4,2016/02/06
954776,"ymf16889",5468.4,2016/02/06
1297376,"lihua0906",5427,2016/02/06
357207,"asd9898",5108,2016/02/06
800075,"loveyan2020",5052,2016/02/06
1217169,"wanjiange888",5052,2016/02/06
1378617,"dl282",4801.2,2016/02/06
1328480,"李望",4760,2016/02/06
867527,"dd1939",4702,2016/02/06
1237161,"qswzdj",4549,2016/02/06
1303434,"lb326140884",4497.8,2016/02/06
1464437,"zhuzeyu",4440,2016/02/06
1191445,"lei2538439995",4350,2016/02/06
1029839,"xiaolifeidao1203",3985,2016/02/06
1511560,"anliao",3943,2016/02/06
894013,"w1271101089",3882.2,2016/02/06
1508152,"完美世界祝福",3851.4,2016/02/06
518586,"lina520",3822,2016/02/06
1449585,"jwt2015",3767.6,2016/02/06
1174431,"juggbug",3656.8,2016/02/06
299593,"aa133a88j",3640,2016/02/06
607176,"fzy995",3580.8,2016/02/06
1488680,"mrj2016",3342,2016/02/06
1407672,"难念的经888",3338,2016/02/06
1511905,"shu155",3238.2,2016/02/06
1370099,"anhuizgp",3219,2016/02/06
1515417,"o299",3108,2016/02/06
1408588,"kimi",3074.8,2016/02/06
967698,"junbaokaixin",2990,2016/02/06
1471944,"t13104379998",2894,2016/02/06
1296760,"zllongyi",2842,2016/02/06
1058040,"shandonglecai",2840,2016/02/06
1086013,"original",2797.6,2016/02/06
916239,"czd88787699",2778.4,2016/02/06
1474339,"zxcv25",2739.4,2016/02/06
875802,"benlu111",2669.6,2016/02/06
1230664,"cqfj820323",2660,2016/02/06
1247836,"reformwzp",2639.4,2016/02/06
898746,"vv44271836",2600,2016/02/06
1102639,"z664985226",2576,2016/02/06
1400015,"showtimehy06",2564.4,2016/02/06
1505845,"t15991809169",2544,2016/02/06
1478655,"xuning168",2541,2016/02/06
1368100,"lilivey",2528,2016/02/06
1502859,"alxad",2501,2016/02/06
1449612,"shenlaizhishou",2492,2016/02/06
1072944,"a504914592",2452.2,2016/02/06
1157006,"zjxjwx",2451,2016/02/06
1335947,"vip9290",2427,2016/02/06
1301143,"龙腾虎跃",2320,2016/02/06
1383689,"烟花烙清荷怨",2320,2016/02/06
1101670,"cyl8898",2298.2,2016/02/06
1371982,"神马东东",2242,2016/02/06
1163979,"s254757279",2184,2016/02/06
993227,"a663303",2126,2016/02/06
1338330,"lx990521",2122,2016/02/06
1169181,"yong1828935",2110.4,2016/02/06
1434966,"zjt520",2103.6,2016/02/06
1257612,"许子920761935",2100,2016/02/06
991755,"lengleng",2094,2016/02/06
1508589,"老木头",2052.4,2016/02/06
1498275,"yao951562171",2032.6,2016/02/06
946694,"chengwei2014",2013.6,2016/02/06
1299563,"q15909089788",2000,2016/02/06
1470591,"发就发1748042062",1992,2016/02/06
937754,"moxun2013",1953.8,2016/02/06
1336062,"vip9527",1950,2016/02/06
1167844,"cmct88",1932,2016/02/06
1306650,"ywfy",1900.4,2016/02/06
1236339,"a5890369",1899.6,2016/02/06
1500462,"k13229988",1896,2016/02/06
1262343,"haida6817",1866,2016/02/06
1369640,"ole06",1848,2016/02/06
1434149,"buyaotanxin",1840,2016/02/06
1515969,"weiwei521241",1838,2016/02/06
1268069,"cct88",1820,2016/02/06
955205,"hermant99",1819.4,2016/02/06
1435744,"rksy666",1780,2016/02/06
1450203,"z569510202",1774,2016/02/06
1482135,"洪伟1985",1694,2016/02/06
956914,"liuhui781201",1685.4,2016/02/06
1368574,"sxjsdsg",1680,2016/02/06
1259554,"wl1622",1676.4,2016/02/06
904876,"tvb0010",1652,2016/02/06
1274347,"rlq888",1643,2016/02/06
1029896,"czls888",1638,2016/02/06
1441352,"sculzw",1630,2016/02/06
1508804,"彩头",1590.4,2016/02/06
1211802,"lihaidong1981",1578,2016/02/06
1371197,"凤凰天下518",1570,2016/02/06
1454609,"玉18671835829",1570,2016/02/06
858975,"qiji88888",1553.2,2016/02/06
1459972,"霍百万",1542.2,2016/02/06
1407766,"chenbin400",1525.8,2016/02/06
1463181,"li742548271",1504.6,2016/02/06
1511968,"ak188188",1502,2016/02/06
1291774,"yq8888",1500,2016/02/06
988797,"w88208605",1450,2016/02/06
1281239,"qingxin88",1433.6,2016/02/06
1379442,"zxq789zxqcp588",1430,2016/02/06
1259518,"徐津生",1413.2,2016/02/06
961302,"f405856566",1400,2016/02/06
1477438,"平淡无奇",1393,2016/02/06
1375985,"ydh1867",1392,2016/02/06
1502222,"lsdr88",1388,2016/02/06
1441178,"cfj1314",1381,2016/02/06
1158931,"fj47048685",1350,2016/02/06
1406561,"wasd520520",1340.8,2016/02/06
656184,"bfcs019",1324,2016/02/06
558395,"ybwl85",1295,2016/02/06
1177378,"xiangshui021",1292,2016/02/06
1510086,"宇宙爆发",1285.6,2016/02/06
862284,"h998168",1285.2,2016/02/06
401562,"fhvip23",1280,2016/02/06
1377066,"李大本事",1265.4,2016/02/06
1496338,"lyp5111",1262,2016/02/06
1336285,"wy0705",1260,2016/02/06
1499670,"zhen136334",1242,2016/02/06
1510466,"心事重重",1240,2016/02/06
1451123,"kaixinjiuhao999",1236.4,2016/02/06
1396127,"蔡氏彩王",1236,2016/02/06
387177,"letou011",1230,2016/02/06
1238513,"猴子红",1225.2,2016/02/06
1238534,"羊年发",1218,2016/02/06
1367367,"管哥522625",1215.8,2016/02/06
1157677,"zhengmei",1195,2016/02/06
1469549,"yu197808",1189,2016/02/06
1461278,"yy1232091302",1167,2016/02/06
1496486,"xiongxin2",1166.2,2016/02/06
1266725,"zhangjh",1164,2016/02/06
934286,"xiaoxia555",1160,2016/02/06
1505599,"y787887",1156.8,2016/02/06
1514567,"lteng666",1140,2016/02/06
1148130,"mybank888",1136,2016/02/06
1082250,"sanjiaomao1",1131.2,2016/02/06
1311685,"plm0plm",1119.2,2016/02/06
1502771,"波哥2016",1094,2016/02/06
1488556,"lakea123",1084.2,2016/02/06
